9.26478061e-02 9.79356373e+00 0.00000000e+00 9.98364128e-01 0.00000000e+00 1.63587229e-03 1.34211476e+03 9.26202259e-02 9.99107355e-01 9.26205016e-02 9.99090851e-01 -3.67350448e-03 1.99907595e+00 -3.67656665e-03 1.99821475e+00 
9.26700270e-02 9.79097560e+00 0.00000000e+00 9.98362952e-01 0.00000000e+00 1.63704769e-03 1.34163285e+03 9.26424203e-02 9.99106713e-01 9.26426962e-02 9.99090198e-01 -3.67526599e-03 1.99907449e+00 -3.67832893e-03 1.99821346e+00 
9.26922532e-02 9.78838809e+00 0.00000000e+00 9.98361776e-01 0.00000000e+00 1.63822395e-03 1.34115112e+03 9.26646200e-02 9.99106071e-01 9.26648962e-02 9.99089544e-01 -3.67702836e-03 1.99907303e+00 -3.68009205e-03 1.99821218e+00 
9.27144847e-02 9.78580120e+00 0.00000000e+00 9.98360599e-01 0.00000000e+00 1.63940104e-03 1.34066956e+03 9.26868250e-02 9.99105428e-01 9.26871015e-02 9.99088890e-01 -3.67879156e-03 1.99907158e+00 -3.68185601e-03 1.99821090e+00 
9.27367216e-02 9.78321493e+00 0.00000000e+00 9.98359421e-01 0.00000000e+00 1.64057898e-03 1.34018817e+03 9.27090353e-02 9.99104785e-01 9.27093121e-02 9.99088235e-01 -3.68055562e-03 1.99907012e+00 -3.68362081e-03 1.99820961e+00 
9.27589637e-02 9.78062927e+00 0.00000000e+00 9.98358242e-01 0.00000000e+00 1.64175777e-03 1.33970695e+03 9.27312510e-02 9.99104142e-01 9.27315280e-02 9.99087579e-01 -3.68232051e-03 1.99906865e+00 -3.68538647e-03 1.99820832e+00 
9.27812113e-02 9.77804424e+00 0.00000000e+00 9.98357063e-01 0.00000000e+00 1.64293740e-03 1.33922591e+03 9.27534719e-02 9.99103498e-01 9.27537492e-02 9.99086923e-01 -3.68408625e-03 1.99906719e+00 -3.68715296e-03 1.99820703e+00 
9.28034641e-02 9.77545983e+00 0.00000000e+00 9.98355882e-01 0.00000000e+00 1.64411788e-03 1.33874504e+03 9.27756982e-02 9.99102853e-01 9.27759757e-02 9.99086267e-01 -3.68585284e-03 1.99906573e+00 -3.68892030e-03 1.99820575e+00 
9.28257223e-02 9.77287604e+00 0.00000000e+00 9.98354701e-01 0.00000000e+00 1.64529920e-03 1.33826435e+03 9.27979297e-02 9.99102208e-01 9.27982075e-02 9.99085610e-01 -3.68762027e-03 1.99906427e+00 -3.69068849e-03 1.99820446e+00 
9.28479858e-02 9.77029287e+00 0.00000000e+00 9.98353519e-01 0.00000000e+00 1.64648137e-03 1.33778382e+03 9.28201666e-02 9.99101563e-01 9.28204447e-02 9.99084953e-01 -3.68938855e-03 1.99906280e+00 -3.69245753e-03 1.99820317e+00 
9.28702547e-02 9.76771032e+00 0.00000000e+00 9.98352336e-01 0.00000000e+00 1.64766439e-03 1.33730347e+03 9.28424088e-02 9.99100917e-01 9.28426871e-02 9.99084295e-01 -3.69115767e-03 1.99906134e+00 -3.69422741e-03 1.99820187e+00 
9.28925289e-02 9.76512839e+00 0.00000000e+00 9.98351152e-01 0.00000000e+00 1.64884826e-03 1.33682330e+03 9.28646563e-02 9.99100271e-01 9.28649349e-02 9.99083637e-01 -3.69292764e-03 1.99905987e+00 -3.69599814e-03 1.99820058e+00 
